name,type,start_time,duration,"data"
"TX","data",0.000115582,0.000989582,0x15
"TX","data",0.00117067,0.000989582,0x00
"TX","data",0.002225656,0.000989582,0x00
"TX","data",0.003280754,0.000989582,0x14
"TX","data",0.004335942,0.000989582,0x16
"TX","data",0.0053912,0.000989582,0x00
"TX","data",0.00644631,0.000989582,0x00
"TX","data",0.007501478,0.000989582,0x14
"TX","data",0.00855673,0.000989582,0x17
"TX","data",0.009611814,0.000989582,0x00
"TX","data",0.010666942,0.000989582,0x00
"TX","data",0.011721856,0.000989582,0x14
"TX","data",0.012776792,0.000989582,0x18
"TX","data",0.013831776,0.000989582,0x00
"TX","data",0.01488676,0.000989582,0x00
"TX","data",0.015941848,0.000989582,0x12
"TX","data",0.01699685,0.000989582,0x04
"TX","data",0.018051852,0.000989582,0x00
"TX","data",0.019106868,0.000989582,0x00
"TX","data",0.02017397,0.000989582,0xFB
"TX","data",0.021228826,0.000989582,0x2D
"RX","data",0.217844044,0.000989582,0x03
"RX","data",0.218885724,0.000989582,0x00
"RX","data",0.219927402,0.000989582,0x00
"RX","data",0.220969082,0.000989582,0x00
"RX","data",0.222010754,0.000989582,0x0E
"RX","data",0.223052438,0.000989582,0x00
"RX","data",0.22409408,0.000989582,0x01
"RX","data",0.22513579,0.000989582,0x52
"RX","data",0.226177466,0.000989582,0x00
"RX","data",0.227219124,0.000989582,0xF0
"RX","data",0.228260822,0.000989582,0x01
"RX","data",0.229302498,0.000989582,0x52
"RX","data",0.230344168,0.000989582,0x06
"RX","data",0.231385846,0.000989582,0x11
"RX","data",0.232427524,0.000989582,0x4D
"RX","data",0.233469202,0.000989582,0x10
"RX","data",0.234510876,0.000989582,0xB5
"RX","data",0.235552552,0.000989582,0x10
"RX","data",0.236594228,0.000989582,0x99
"RX","data",0.237635904,0.000989582,0xFC
"RX","data",0.238677586,0.000989582,0x86
"TX","data",0.257590272,0.000989582,0x03
"TX","data",0.258645462,0.000989582,0x00
"TX","data",0.259700598,0.000989582,0x00
"TX","data",0.260755532,0.000989582,0x00
