name,type,start_time,duration,"data"
"RX","data",0.065554346,0.000989582,0x03
"RX","data",0.066596028,0.000989582,0x00
"RX","data",0.067637696,0.000989582,0x00
"RX","data",0.068679374,0.000989582,0x00
"RX","data",0.069721058,0.000989582,0x02
"RX","data",0.070762732,0.000989582,0xF2
"RX","data",0.07180441,0.000989582,0x12
"RX","data",0.072846076,0.000989582,0xFE
"RX","data",0.073887762,0.000989582,0xF6
"TX","data",0.090360638,0.000989582,0x03
"TX","data",0.091415644,0.000989582,0x00
"TX","data",0.092470578,0.000989582,0x00
"TX","data",0.093525688,0.000989582,0x00
"TX","data",0.094581002,0.000989582,0x11
"TX","data",0.095643986,0.000989582,0x01
"TX","data",0.096698918,0.000989582,0xF2
"TX","data",0.097753792,0.000989582,0x12
"TX","data",0.098808696,0.000989582,0x0D
"TX","data",0.099863398,0.000989582,0x45
"TX","data",0.100918308,0.000989582,0x01
"TX","data",0.101973098,0.000989582,0x00
"TX","data",0.103028046,0.000989582,0x02
"TX","data",0.104082842,0.000989582,0x00
"TX","data",0.105137884,0.000989582,0x06
"TX","data",0.10619271,0.000989582,0x0C
"TX","data",0.107247838,0.000989582,0x00
"TX","data",0.108302858,0.000989582,0x00
"TX","data",0.109357776,0.000989582,0x00
"TX","data",0.110412816,0.000989582,0x01
"TX","data",0.111467742,0.000989582,0x0E
"TX","data",0.11252264,0.000989582,0x01
"TX","data",0.113577498,0.000989582,0xFE
"TX","data",0.11463214,0.000989582,0x6F
"RX","data",0.384642122,0.000989582,0x03
"RX","data",0.3856838,0.000989582,0x00
"RX","data",0.386725482,0.000989582,0x00
"RX","data",0.387767156,0.000989582,0x00
"RX","data",0.388808824,0.000989582,0x28
"RX","data",0.389850508,0.000989582,0x10
"RX","data",0.390892182,0.000989582,0x07
"RX","data",0.39193386,0.000989582,0x10
"RX","data",0.392975536,0.000989582,0x08
"RX","data",0.39401721,0.000989582,0x10
"RX","data",0.395058882,0.000989582,0x37
"RX","data",0.396100564,0.000989582,0x10
"RX","data",0.397142244,0.000989582,0x38
"RX","data",0.398183914,0.000989582,0x10
"RX","data",0.399225598,0.000989582,0x3B
"RX","data",0.400267266,0.000989582,0x10
"RX","data",0.401308942,0.000989582,0x3C
"RX","data",0.402350628,0.000989582,0x10
"RX","data",0.403392302,0.000989582,0x3D
"RX","data",0.404433974,0.000989582,0x10
"RX","data",0.405475654,0.000989582,0xB5
"RX","data",0.406517334,0.000989582,0x11
"RX","data",0.407559012,0.000989582,0x0B
"RX","data",0.408600684,0.000989582,0x11
"RX","data",0.40964236,0.000989582,0x0C
"RX","data",0.410684036,0.000989582,0x11
"RX","data",0.411725706,0.000989582,0x0D
"RX","data",0.412767388,0.000989582,0x11
"RX","data",0.413809068,0.000989582,0x0E
"RX","data",0.41485074,0.000989582,0x11
"RX","data",0.415892418,0.000989582,0x11
"RX","data",0.416934094,0.000989582,0x11
"RX","data",0.417975772,0.000989582,0x15
"RX","data",0.419017442,0.000989582,0x11
"RX","data",0.420059126,0.000989582,0x16
"RX","data",0.421100792,0.000989582,0x11
"RX","data",0.42214247,0.000989582,0x41
"RX","data",0.423184152,0.000989582,0x11
"RX","data",0.424225828,0.000989582,0x45
"RX","data",0.425267498,0.000989582,0x11
"RX","data",0.426309182,0.000989582,0x47
"RX","data",0.427350854,0.000989582,0x11
"RX","data",0.428392522,0.000989582,0x48
"RX","data",0.42943422,0.000989582,0x11
"RX","data",0.430475886,0.000989582,0x49
"RX","data",0.431517556,0.000989582,0xFA
"RX","data",0.432559236,0.000989582,0xD5
"TX","data",0.440359254,0.000989582,0x03
"TX","data",0.441414328,0.000989582,0x00
"TX","data",0.442469286,0.000989582,0x00
"TX","data",0.443524304,0.000989582,0x00
"TX","data",0.444579084,0.000989582,0x51
"TX","data",0.445634118,0.000989582,0x01
"TX","data",0.446688874,0.000989582,0x10
"TX","data",0.447743648,0.000989582,0x07
"TX","data",0.448798502,0.000989582,0xFF
"TX","data",0.449853486,0.000989582,0xFF
"TX","data",0.450908264,0.000989582,0x10
"TX","data",0.45196315,0.000989582,0x08
"TX","data",0.453017928,0.000989582,0xFF
"TX","data",0.454072606,0.000989582,0xFF
"TX","data",0.455127174,0.000989582,0x10
"TX","data",0.45618202,0.000989582,0x37
"TX","data",0.45723692,0.000989582,0xFF
"TX","data",0.45829186,0.000989582,0xFF
"TX","data",0.459346688,0.000989582,0x10
"TX","data",0.46040162,0.000989582,0x38
"TX","data",0.461456542,0.000989582,0xFF
"TX","data",0.462511538,0.000989582,0xFF
"TX","data",0.463566476,0.000989582,0x10
"TX","data",0.464621234,0.000989582,0x3B
"TX","data",0.46568402,0.000989582,0xFF
"TX","data",0.466738844,0.000989582,0xFF
"TX","data",0.467793654,0.000989582,0x10
"TX","data",0.468848384,0.000989582,0x3C
"TX","data",0.469903302,0.000989582,0xFF
"TX","data",0.470958306,0.000989582,0xFF
"TX","data",0.472013356,0.000989582,0x10
"TX","data",0.473068134,0.000989582,0x3D
"TX","data",0.47412284,0.000989582,0xFF
"TX","data",0.475177688,0.000989582,0xFF
"TX","data",0.476232644,0.000989582,0x10
"TX","data",0.477287418,0.000989582,0xB5
"TX","data",0.47834225,0.000989582,0x00
"TX","data",0.479397214,0.000989582,0x00
"TX","data",0.48045216,0.000989582,0x11
"TX","data",0.48150718,0.000989582,0x0B
"TX","data",0.482561862,0.000989582,0xFF
"TX","data",0.48361688,0.000989582,0xFF
"TX","data",0.484671796,0.000989582,0x11
"TX","data",0.48572662,0.000989582,0x0C
"TX","data",0.486781452,0.000989582,0xFF
"TX","data",0.487836352,0.000989582,0xFF
"TX","data",0.488891216,0.000989582,0x11
"TX","data",0.489946256,0.000989582,0x0D
"TX","data",0.491001122,0.000989582,0xFF
"TX","data",0.492056206,0.000989582,0xFF
"TX","data",0.493111096,0.000989582,0x11
"TX","data",0.494165894,0.000989582,0x0E
"TX","data",0.495220802,0.000989582,0xFF
"TX","data",0.49627564,0.000989582,0xFF
"TX","data",0.497330446,0.000989582,0x11
"TX","data",0.498385244,0.000989582,0x11
"TX","data",0.499440102,0.000989582,0xFF
"TX","data",0.500495166,0.000989582,0xFF
"TX","data",0.501549916,0.000989582,0x11
"TX","data",0.502604808,0.000989582,0x15
"TX","data",0.503659866,0.000989582,0xFF
"TX","data",0.504714458,0.000989582,0xFF
"TX","data",0.50576922,0.000989582,0x11
"TX","data",0.506823888,0.000989582,0x16
"TX","data",0.507878578,0.000989582,0xFF
"TX","data",0.508933506,0.000989582,0xFF
"TX","data",0.509988412,0.000989582,0x11
"TX","data",0.511043318,0.000989582,0x41
"TX","data",0.512098112,0.000989582,0xFF
"TX","data",0.513153098,0.000989582,0xFF
"TX","data",0.514208026,0.000989582,0x11
"TX","data",0.515262972,0.000989582,0x45
"TX","data",0.516317808,0.000989582,0x00
"TX","data",0.517372648,0.000989582,0x00
"TX","data",0.518427524,0.000989582,0x11
"TX","data",0.519482506,0.000989582,0x47
"TX","data",0.520537436,0.000989582,0xFF
"TX","data",0.521592448,0.000989582,0xFF
"TX","data",0.52264731,0.000989582,0x11
"TX","data",0.523702432,0.000989582,0x48
"TX","data",0.524757142,0.000989582,0xFF
"TX","data",0.525820158,0.000989582,0xFF
"TX","data",0.526875022,0.000989582,0x11
"TX","data",0.5279299,0.000989582,0x49
"TX","data",0.52898489,0.000989582,0xFF
"TX","data",0.530039864,0.000989582,0xFF
"TX","data",0.531094736,0.000989582,0xD6
"TX","data",0.532149762,0.000989582,0xCF
"RX","data",0.743626126,0.000989582,0x03
"RX","data",0.744667802,0.000989582,0x00
"RX","data",0.745709486,0.000989582,0x00
"RX","data",0.746751156,0.000989582,0x00
"RX","data",0.74779283,0.000989582,0x0E
"RX","data",0.748834514,0.000989582,0x00
"RX","data",0.74987619,0.000989582,0x01
"RX","data",0.750917864,0.000989582,0x52
"RX","data",0.75195954,0.000989582,0x00
"RX","data",0.753001216,0.000989582,0xF0
"RX","data",0.75404289,0.000989582,0x01
"RX","data",0.75508456,0.000989582,0x52
"RX","data",0.756126246,0.000989582,0x06
"RX","data",0.757167916,0.000989582,0x11
"RX","data",0.7582096,0.000989582,0x4D
"RX","data",0.759251272,0.000989582,0x10
