name,type,start_time,duration,"data"
"RX","data",0.260462238,0.000989582,0x03
"RX","data",0.261503928,0.000989582,0x00
"RX","data",0.26254561,0.000989582,0x00
"RX","data",0.263587278,0.000989582,0x00
"RX","data",0.26462896,0.000989582,0x28
"RX","data",0.265670634,0.000989582,0x10
"RX","data",0.266712308,0.000989582,0x00
"RX","data",0.267753988,0.000989582,0x10
"RX","data",0.268795676,0.000989582,0x01
"RX","data",0.26983734,0.000989582,0x10
"RX","data",0.270879018,0.000989582,0x02
"RX","data",0.271920672,0.000989582,0x10
"RX","data",0.27296237,0.000989582,0x03
"RX","data",0.27400405,0.000989582,0x10
"RX","data",0.275045738,0.000989582,0x10
"RX","data",0.276087406,0.000989582,0x10
"RX","data",0.277129084,0.000989582,0x11
"RX","data",0.278170752,0.000989582,0x10
"RX","data",0.27921243,0.000989582,0x22
"RX","data",0.280254104,0.000989582,0x10
"RX","data",0.281295788,0.000989582,0x23
"RX","data",0.282337452,0.000989582,0x10
"RX","data",0.28337914,0.000989582,0x30
"RX","data",0.284420814,0.000989582,0x10
"RX","data",0.285462486,0.000989582,0x31
"RX","data",0.286504162,0.000989582,0x10
"RX","data",0.287545842,0.000989582,0x33
"RX","data",0.28858752,0.000989582,0x14
"RX","data",0.289629194,0.000989582,0x00
"RX","data",0.290670876,0.000989582,0x14
"RX","data",0.291712544,0.000989582,0x01
"RX","data",0.292754226,0.000989582,0x14
"RX","data",0.293795906,0.000989582,0x02
"RX","data",0.294837578,0.000989582,0x14
"RX","data",0.295879256,0.000989582,0x03
"RX","data",0.29692093,0.000989582,0x14
"RX","data",0.297962608,0.000989582,0x04
"RX","data",0.299004284,0.000989582,0x14
"RX","data",0.300045962,0.000989582,0x05
"RX","data",0.301087642,0.000989582,0x14
"RX","data",0.302129312,0.000989582,0x06
"RX","data",0.303170994,0.000989582,0x14
"RX","data",0.304212664,0.000989582,0x0E
"RX","data",0.305254348,0.000989582,0x11
"RX","data",0.30629602,0.000989582,0x16
"RX","data",0.307337692,0.000989582,0xFD
"RX","data",0.30837937,0.000989582,0x3A
"TX","data",0.316756022,0.000989582,0x03
"TX","data",0.317811114,0.000989582,0x00
"TX","data",0.318866182,0.000989582,0x00
"TX","data",0.319921272,0.000989582,0x00
"TX","data",0.32097649,0.000989582,0x51
"TX","data",0.322031384,0.000989582,0x01
"TX","data",0.323086354,0.000989582,0x10
"TX","data",0.32414145,0.000989582,0x00
"TX","data",0.325196406,0.000989582,0x00
"TX","data",0.326251558,0.000989582,0x01
"TX","data",0.327306692,0.000989582,0x10
"TX","data",0.32836181,0.000989582,0x01
"TX","data",0.32941684,0.000989582,0x00
"TX","data",0.33047179,0.000989582,0x03
"TX","data",0.331538834,0.000989582,0x10
"TX","data",0.332593892,0.000989582,0x02
"TX","data",0.333648974,0.000989582,0xFF
"TX","data",0.33470399,0.000989582,0xFF
"TX","data",0.335759146,0.000989582,0x10
"TX","data",0.336814182,0.000989582,0x03
"TX","data",0.337869214,0.000989582,0x00
"TX","data",0.338924178,0.000989582,0x0B
"TX","data",0.339978914,0.000989582,0x10
"TX","data",0.34103393,0.000989582,0x10
"TX","data",0.342088858,0.000989582,0xFF
"TX","data",0.343143932,0.000989582,0xFF
"TX","data",0.34419897,0.000989582,0x10
"TX","data",0.34525405,0.000989582,0x11
"TX","data",0.346309102,0.000989582,0x00
"TX","data",0.347364028,0.000989582,0x00
"TX","data",0.34841909,0.000989582,0x10
"TX","data",0.349474014,0.000989582,0x22
"TX","data",0.350529158,0.000989582,0xFF
"TX","data",0.351596278,0.000989582,0xFF
"TX","data",0.35265134,0.000989582,0x10
"TX","data",0.35370634,0.000989582,0x23
"TX","data",0.354761356,0.000989582,0xFF
"TX","data",0.355816438,0.000989582,0xFF
"TX","data",0.356871556,0.000989582,0x10
"TX","data",0.357926548,0.000989582,0x30
"TX","data",0.358981418,0.000989582,0x00
"TX","data",0.360035994,0.000989582,0x00
"TX","data",0.361090916,0.000989582,0x10
"TX","data",0.362145964,0.000989582,0x31
"TX","data",0.363200958,0.000989582,0x00
"TX","data",0.364255856,0.000989582,0x00
"TX","data",0.36531082,0.000989582,0x10
"TX","data",0.366365786,0.000989582,0x33
"TX","data",0.367420574,0.000989582,0x1B
"TX","data",0.36847553,0.000989582,0x71
"TX","data",0.369530404,0.000989582,0x14
"TX","data",0.370585288,0.000989582,0x00
"TX","data",0.371652254,0.000989582,0x00
"TX","data",0.372707172,0.000989582,0x00
"TX","data",0.373762014,0.000989582,0x14
"TX","data",0.374816974,0.000989582,0x01
"TX","data",0.375872084,0.000989582,0x00
"TX","data",0.376927012,0.000989582,0x00
"TX","data",0.377982018,0.000989582,0x14
"TX","data",0.379036646,0.000989582,0x02
"TX","data",0.380091674,0.000989582,0x00
"TX","data",0.381146848,0.000989582,0x00
"TX","data",0.38220181,0.000989582,0x14
"TX","data",0.383256944,0.000989582,0x03
"TX","data",0.38431198,0.000989582,0x00
"TX","data",0.385366902,0.000989582,0x00
"TX","data",0.38642186,0.000989582,0x14
"TX","data",0.387476988,0.000989582,0x04
"TX","data",0.388532,0.000989582,0x00
"TX","data",0.389587042,0.000989582,0x00
"TX","data",0.390642002,0.000989582,0x14
"TX","data",0.391708814,0.000989582,0x05
"TX","data",0.392763804,0.000989582,0x00
"TX","data",0.393818736,0.000989582,0x00
"TX","data",0.394873788,0.000989582,0x14
"TX","data",0.395928724,0.000989582,0x06
"TX","data",0.396983754,0.000989582,0x00
"TX","data",0.398038524,0.000989582,0x00
"TX","data",0.399093504,0.000989582,0x14
"TX","data",0.400148528,0.000989582,0x0E
"TX","data",0.401203394,0.000989582,0x00
"TX","data",0.402258358,0.000989582,0x00
"TX","data",0.403313268,0.000989582,0x11
"TX","data",0.40436844,0.000989582,0x16
"TX","data",0.405423434,0.000989582,0xFF
"TX","data",0.40647853,0.000989582,0xFF
"TX","data",0.407533578,0.000989582,0xF2
"TX","data",0.408588696,0.000989582,0x7F
"RX","data",0.619446298,0.000989582,0x03
"RX","data",0.620487976,0.000989582,0x00
"RX","data",0.62152965,0.000989582,0x00
"RX","data",0.622571326,0.000989582,0x00
"RX","data",0.623613012,0.000989582,0x14
"RX","data",0.62465468,0.000989582,0x11
"RX","data",0.625696346,0.000989582,0x20
"RX","data",0.626738028,0.000989582,0x11
"RX","data",0.62777971,0.000989582,0x00
"RX","data",0.628821392,0.000989582,0x11
"RX","data",0.62986307,0.000989582,0x21
"RX","data",0.630904734,0.000989582,0x11
"RX","data",0.63194641,0.000989582,0x08
"RX","data",0.632988094,0.000989582,0x11
"RX","data",0.63402977,0.000989582,0x02
"RX","data",0.635071448,0.000989582,0x10
"RX","data",0.63611312,0.000989582,0xB6
"RX","data",0.6371548,0.000989582,0x11
"RX","data",0.638196474,0.000989582,0x09
"RX","data",0.639238148,0.000989582,0x11
"RX","data",0.640279828,0.000989582,0x41
"RX","data",0.6413215,0.000989582,0x10
"RX","data",0.642363182,0.000989582,0x04
"RX","data",0.643404858,0.000989582,0x11
"RX","data",0.644446534,0.000989582,0x01
"RX","data",0.645488208,0.000989582,0xFD
"RX","data",0.646529888,0.000989582,0xF0
"TX","data",0.659407478,0.000989582,0x03
"TX","data",0.660462382,0.000989582,0x00
"TX","data",0.66151734,0.000989582,0x00
"TX","data",0.662572372,0.000989582,0x00
"TX","data",0.663627416,0.000989582,0x29
"TX","data",0.664682592,0.000989582,0x01
"TX","data",0.665737692,0.000989582,0x11
"TX","data",0.66679263,0.000989582,0x20
"TX","data",0.667847628,0.000989582,0xFF
"TX","data",0.66890249,0.000989582,0xFF
"TX","data",0.66995755,0.000989582,0x11
"TX","data",0.67101263,0.000989582,0x00
"TX","data",0.672067638,0.000989582,0x00
"TX","data",0.67312249,0.000989582,0x00
"TX","data",0.674177726,0.000989582,0x11
"TX","data",0.675233042,0.000989582,0x21
"TX","data",0.676288082,0.000989582,0xFF
"TX","data",0.677343154,0.000989582,0xFF
"TX","data",0.678398018,0.000989582,0x11
"TX","data",0.679453144,0.000989582,0x08
"TX","data",0.680508228,0.000989582,0x00
"TX","data",0.681563422,0.000989582,0x00
"TX","data",0.682618596,0.000989582,0x11
"TX","data",0.683673752,0.000989582,0x02
"TX","data",0.684729032,0.000989582,0xFF
"TX","data",0.685784112,0.000989582,0xFF
"TX","data",0.686839206,0.000989582,0x10
"TX","data",0.687894282,0.000989582,0xB6
"TX","data",0.688949372,0.000989582,0xFF
"TX","data",0.690004322,0.000989582,0xFF
"TX","data",0.69105936,0.000989582,0x11
"TX","data",0.692114754,0.000989582,0x09
"TX","data",0.69316965,0.000989582,0x00
"TX","data",0.694224606,0.000989582,0x00
"TX","data",0.695279628,0.000989582,0x11
"TX","data",0.696334786,0.000989582,0x41
"TX","data",0.697389804,0.000989582,0xFF
"TX","data",0.698444824,0.000989582,0xFF
"TX","data",0.699499886,0.000989582,0x10
"TX","data",0.700554916,0.000989582,0x04
"TX","data",0.701609958,0.000989582,0xFF
"TX","data",0.702665066,0.000989582,0xFF
"TX","data",0.70372015,0.000989582,0x11
"TX","data",0.704775202,0.000989582,0x01
"TX","data",0.70583021,0.000989582,0x00
"TX","data",0.706885192,0.000989582,0x00
"TX","data",0.707940086,0.000989582,0xF1
"TX","data",0.708995108,0.000989582,0xE6
"RX","data",0.957388456,0.000989582,0x03
"RX","data",0.95843014,0.000989582,0x00
"RX","data",0.959471812,0.000989582,0x00
"RX","data",0.96051349,0.000989582,0x00
"RX","data",0.96155517,0.000989582,0x02
"RX","data",0.962596836,0.000989582,0x17
"RX","data",0.963638518,0.000989582,0xA5
"RX","data",0.964680194,0.000989582,0xFF
"RX","data",0.965721872,0.000989582,0x3E
"TX","data",0.981008782,0.000989582,0x03
"TX","data",0.982063972,0.000989582,0x00
"TX","data",0.983119076,0.000989582,0x00
"TX","data",0.984174048,0.000989582,0x00
"TX","data",0.98522903,0.000989582,0x01
"TX","data",0.986284318,0.000989582,0x00
"TX","data",0.987339434,0.000989582,0xFF
"TX","data",0.988394508,0.000989582,0xFB
"RX","data",1.276476266,0.000989582,0x03
"RX","data",1.277517946,0.000989582,0x00
"RX","data",1.278559628,0.000989582,0x00
"RX","data",1.279601306,0.000989582,0x00
"RX","data",1.280642978,0.000989582,0x02
"RX","data",1.281684642,0.000989582,0xF2
"RX","data",1.282726334,0.000989582,0x49
"RX","data",1.283768006,0.000989582,0xFE
"RX","data",1.284809684,0.000989582,0xBF
"TX","data",1.300915682,0.000989582,0x03
"TX","data",1.301970634,0.000989582,0x00
"TX","data",1.303025478,0.000989582,0x00
"TX","data",1.304080404,0.000989582,0x00
"TX","data",1.305135152,0.000989582,0x05
"TX","data",1.306190316,0.000989582,0x01
"TX","data",1.307245288,0.000989582,0xF2
"TX","data",1.308300158,0.000989582,0x49
"TX","data",1.309355104,0.000989582,0x01
"TX","data",1.310410034,0.000989582,0x00
"TX","data",1.311465142,0.000989582,0xFE
"TX","data",1.312520002,0.000989582,0xBA
"RX","data",1.595459906,0.000989582,0x03
"RX","data",1.59650159,0.000989582,0x00
"RX","data",1.597543268,0.000989582,0x00
"RX","data",1.59858494,0.000989582,0x00
"RX","data",1.599626614,0.000989582,0x0E
"RX","data",1.600668284,0.000989582,0x00
"RX","data",1.601709972,0.000989582,0x01
"RX","data",1.602751644,0.000989582,0x52
"RX","data",1.603793318,0.000989582,0x00
"RX","data",1.604835002,0.000989582,0xF0
"RX","data",1.605876678,0.000989582,0x01
"RX","data",1.606918356,0.000989582,0x52
"RX","data",1.607960028,0.000989582,0x06
"RX","data",1.609001702,0.000989582,0x11
"RX","data",1.610043386,0.000989582,0x4D
"RX","data",1.611085064,0.000989582,0x10
"RX","data",1.612126736,0.000989582,0xB5
"RX","data",1.613168414,0.000989582,0x10
"RX","data",1.6142101,0.000989582,0x99
"RX","data",1.615251762,0.000989582,0xFC
"RX","data",1.61629344,0.000989582,0x86
