name,type,start_time,duration,"data"
"RX","data",0.046244876,0.000989582,0x03
"RX","data",0.04728655,0.000989582,0x00
"RX","data",0.048328224,0.000989582,0x00
"RX","data",0.049369906,0.000989582,0x00
"RX","data",0.050411582,0.000989582,0x28
"RX","data",0.051453258,0.000989582,0x10
"RX","data",0.052494928,0.000989582,0x00
"RX","data",0.053536608,0.000989582,0x10
"RX","data",0.054578272,0.000989582,0x01
"RX","data",0.055619964,0.000989582,0x10
"RX","data",0.056661636,0.000989582,0x02
"RX","data",0.057703318,0.000989582,0x10
"RX","data",0.058744994,0.000989582,0x03
"RX","data",0.059786672,0.000989582,0x10
"RX","data",0.060828354,0.000989582,0x10
"RX","data",0.06187002,0.000989582,0x10
"RX","data",0.062911698,0.000989582,0x11
"RX","data",0.063953378,0.000989582,0x10
"RX","data",0.064995052,0.000989582,0x22
"RX","data",0.06603673,0.000989582,0x10
"RX","data",0.06707841,0.000989582,0x23
"RX","data",0.06812008,0.000989582,0x10
"RX","data",0.06916176,0.000989582,0x30
"RX","data",0.070203416,0.000989582,0x10
"RX","data",0.07124512,0.000989582,0x31
"RX","data",0.072286792,0.000989582,0x10
"RX","data",0.073328464,0.000989582,0x33
"RX","data",0.07437014,0.000989582,0x14
"RX","data",0.07541182,0.000989582,0x00
"RX","data",0.076453492,0.000989582,0x14
"RX","data",0.07749517,0.000989582,0x01
"RX","data",0.078536846,0.000989582,0x14
"RX","data",0.07957851,0.000989582,0x02
"RX","data",0.080620202,0.000989582,0x14
"RX","data",0.081661878,0.000989582,0x03
"RX","data",0.082703552,0.000989582,0x14
"RX","data",0.083745236,0.000989582,0x04
"RX","data",0.084786912,0.000989582,0x14
"RX","data",0.085828584,0.000989582,0x05
"RX","data",0.08687026,0.000989582,0x14
"RX","data",0.08791194,0.000989582,0x06
"RX","data",0.088953618,0.000989582,0x14
"RX","data",0.089995286,0.000989582,0x0E
"RX","data",0.09103697,0.000989582,0x11
"RX","data",0.09207864,0.000989582,0x16
"RX","data",0.093120318,0.000989582,0xFD
"RX","data",0.094161994,0.000989582,0x3A
"TX","data",0.116651996,0.000989582,0x03
"TX","data",0.117707078,0.000989582,0x00
"TX","data",0.118762196,0.000989582,0x00
"TX","data",0.119817132,0.000989582,0x00
"TX","data",0.120871982,0.000989582,0x51
"TX","data",0.121926998,0.000989582,0x01
"TX","data",0.12298218,0.000989582,0x10
"TX","data",0.12403728,0.000989582,0x00
"TX","data",0.125092362,0.000989582,0x00
"TX","data",0.126147492,0.000989582,0x01
"TX","data",0.127202802,0.000989582,0x10
"TX","data",0.12825769,0.000989582,0x01
"TX","data",0.12931276,0.000989582,0x00
"TX","data",0.1303677,0.000989582,0x03
"TX","data",0.131422898,0.000989582,0x10
"TX","data",0.132478164,0.000989582,0x02
"TX","data",0.13353343,0.000989582,0xFF
"TX","data",0.134588676,0.000989582,0xFF
"TX","data",0.13564363,0.000989582,0x10
"TX","data",0.136698564,0.000989582,0x03
"TX","data",0.137753652,0.000989582,0x00
"TX","data",0.1388087,0.000989582,0x00
"TX","data",0.139863756,0.000989582,0x10
"TX","data",0.140918876,0.000989582,0x10
"TX","data",0.141974072,0.000989582,0xFF
"TX","data",0.143029296,0.000989582,0xFF
"TX","data",0.144084436,0.000989582,0x10
"TX","data",0.14513952,0.000989582,0x11
"TX","data",0.146194508,0.000989582,0x00
"TX","data",0.147249544,0.000989582,0x00
"TX","data",0.148304512,0.000989582,0x10
"TX","data",0.149359408,0.000989582,0x22
"TX","data",0.150414518,0.000989582,0xFF
"TX","data",0.151469528,0.000989582,0xFF
"TX","data",0.152524476,0.000989582,0x10
"TX","data",0.153579364,0.000989582,0x23
"TX","data",0.154634218,0.000989582,0xFF
"TX","data",0.155689314,0.000989582,0xFF
"TX","data",0.156744532,0.000989582,0x10
"TX","data",0.157799444,0.000989582,0x30
"TX","data",0.158854782,0.000989582,0x00
"TX","data",0.159909768,0.000989582,0x00
"TX","data",0.160964888,0.000989582,0x10
"TX","data",0.162020016,0.000989582,0x31
"TX","data",0.163074954,0.000989582,0x00
"TX","data",0.164129982,0.000989582,0x00
