name,type,start_time,duration,"data","error"
"TX","data",0.37533114,0.000989582,0xFF,
"TX","data",0.376386226,0.000989582,0x11,
"TX","data",0.37744157,0.000989582,0x00,
"TX","data",0.378496872,0.000989582,0x00,
"TX","data",0.379552372,0.000989582,0x00,
"TX","data",0.380607544,0.000989582,0x11,
"TX","data",0.381662732,0.000989582,0x21,
"TX","data",0.382717916,0.000989582,0xFF,
"TX","data",0.383773046,0.000989582,0xFF,
"TX","data",0.384828236,0.000989582,0x11,
"TX","data",0.385883402,0.000989582,0x08,
"TX","data",0.386938632,0.000989582,0x00,
"TX","data",0.387993752,0.000989582,0x00,
"TX","data",0.389048762,0.000989582,0x11,
"TX","data",0.39010396,0.000989582,0x02,
"TX","data",0.39115903,0.000989582,0xFF,
"TX","data",0.39221411,0.000989582,0xFF,
"TX","data",0.393269164,0.000989582,0x10,
"TX","data",0.394324328,0.000989582,0xB6,
"TX","data",0.395379496,0.000989582,0xFF,
"TX","data",0.39643462,0.000989582,0xFF,
"TX","data",0.39748981,0.000989582,0x11,
"TX","data",0.398545092,0.000989582,0x09,
"TX","data",0.399600276,0.000989582,0x00,
"TX","data",0.400655376,0.000989582,0x00,
"TX","data",0.401710794,0.000989582,0x11,
"TX","data",0.40276596,0.000989582,0x41,
"TX","data",0.403821206,0.000989582,0xFF,
"TX","data",0.404876478,0.000989582,0xFF,
"TX","data",0.405931634,0.000989582,0x10,
"TX","data",0.406986836,0.000989582,0x04,
"TX","data",0.408041912,0.000989582,0xFF,
"TX","data",0.40909708,0.000989582,0xFF,
"TX","data",0.410160284,0.000989582,0x11,
"TX","data",0.411219372,0.000989582,0x01,
"TX","data",0.412274582,0.000989582,0x00,
"TX","data",0.413329882,0.000989582,0x00,
"TX","data",0.41438515,0.000989582,0xF1,
"TX","data",0.415440282,0.000989582,0xE6,
"RX","data",0.655812456,0.000989582,0x03,
"RX","data",0.656854138,0.000989582,0x00,
"RX","data",0.657895816,0.000989582,0x00,
"RX","data",0.658937492,0.000989582,0x00,
"RX","data",0.65997917,0.000989582,0x06,
"RX","data",0.661020846,0.000989582,0x11,
"RX","data",0.662062528,0.000989582,0xFD,
"RX","data",0.663104196,0.000989582,0x11,
"RX","data",0.664145876,0.000989582,0x18,
"RX","data",0.665187554,0.000989582,0x11,
"RX","data",0.666229222,0.000989582,0x19,
"RX","data",0.667270904,0.000989582,0xFE,
"RX","data",0.668312582,0.000989582,0x95,
"TX","data",0.68586376,0.000989582,0x03,
"TX","data",0.686918886,0.000989582,0x00,
"TX","data",0.687986096,0.000989582,0x00,
"TX","data",0.689041118,0.000989582,0x00,
"TX","data",0.690096086,0.000989582,0x01,
"TX","data",0.69115135,0.000989582,0x00,
"TX","data",0.692206588,0.000989582,0xFF,
"TX","data",0.693261784,0.000989582,0xFB,
"RX","data",0.978754468,0.000989582,0x03,
"RX","data",0.979796156,0.000989582,0x00,
"RX","data",0.98083783,0.000989582,0x00,
"RX","data",0.98187951,0.000989582,0x00,
"RX","data",0.982921178,0.000989582,0x12,
"RX","data",0.983962864,0.000989582,0x10,
"RX","data",0.98500454,0.000989582,0x23,
"RX","data",0.986046204,0.000989582,0x01,
"RX","data",0.987087892,0.000989582,0x16,
"RX","data",0.988129568,0.000989582,0x01,
"RX","data",0.989171242,0.000989582,0x18,
"RX","data",0.99021292,0.000989582,0x01,
"RX","data",0.9912546,0.000989582,0x19,
"RX","data",0.99229628,0.000989582,0x01,
"RX","data",0.99333795,0.000989582,0x1B,
"RX","data",0.994379628,0.000989582,0x01,
"RX","data",0.995421292,0.000989582,0x1C,
"RX","data",0.996462982,0.000989582,0x01,
"RX","data",0.997504662,0.000989582,0x1E,
"RX","data",0.998546332,0.000989582,0x01,
"RX","data",0.999588014,0.000989582,0x1F,
"RX","data",1.000629686,0.000989582,0x01,
"RX","data",1.001671366,0.000989582,0x21,
"RX","data",1.002713034,0.000989582,0xFE,
"RX","data",1.003754708,0.000989582,0xD3,
"TX","data",1.026394362,0.000989582,0x03,
"TX","data",1.027449392,0.000989582,0x00,
"TX","data",1.028504502,0.000989582,0x00,
"TX","data",1.029559544,0.000989582,0x00,
"TX","data",1.030614556,0.000989582,0x01,
"TX","data",1.031669702,0.000989582,0x00,
"TX","data",1.032724802,0.000989582,0xFF,
"TX","data",1.033779826,0.000989582,0xFB,
"RX","data",1.314821658,0.000989582,0x03,
"RX","data",1.315863338,0.000989582,0x00,
"RX","data",1.316905016,0.000989582,0x00,
"RX","data",1.317946692,0.000989582,0x00,
"RX","data",1.318988368,0.000989582,0x0E,
"RX","data",1.320030038,0.000989582,0x00,
"RX","data",1.32107173,0.000989582,0x01,
"RX","data",1.322113402,0.000989582,0x52,
"RX","data",1.323155074,0.000989582,0x00,
"RX","data",1.324196748,0.000989582,0xF0,
"RX","data",1.325238428,0.000989582,0x01,
"RX","data",1.326280106,0.000989582,0x52,
"RX","data",1.32732178,0.000989582,0x06,
"RX","data",1.328363464,0.000989582,0x11,
"RX","data",1.329405134,0.000989582,0x4D,
"RX","data",1.330446808,0.000989582,0x10,
"RX","data",1.331488492,0.000989582,0xB5,
"RX","data",1.332530166,0.000989582,0x10,
"RX","data",1.333571842,0.000989582,0x99,
"RX","data",1.334613518,0.000989582,0xFC,
"RX","data",1.335655194,0.000989582,0x86,
"TX","data",1.348143766,0.000989582,0x03,
"TX","data",1.349198846,0.000989582,0x00,
"TX","data",1.350253982,0.000989582,0x00,
"TX","data",1.351309108,0.000989582,0x00,
"TX","data",1.352364288,0.000989582,0x1D,
"TX","data",1.353419388,0.000989582,0x01,
"TX","data",1.354474508,0.000989582,0x00,
"TX","data",1.355529838,0.000989582,0x01,
"TX","data",1.356584966,0.000989582,0x00,
"TX","data",1.357640096,0.000989582,0x01,
"TX","data",1.358695204,0.000989582,0x52,
"TX","data",1.3597505,0.000989582,0x00,
"TX","data",1.360805708,0.000989582,0xFF,
"TX","data",1.361861122,0.000989582,0xFF,
"TX","data",1.36291633,0.000989582,0xF0,
"TX","data",1.363983678,0.000989582,0x01,
"TX","data",1.365038786,0.000989582,0x00,
"TX","data",1.366093844,0.000989582,0x00,
"TX","data",1.367148974,0.000989582,0x52,
"TX","data",1.36820431,0.000989582,0x06,
"TX","data",1.369259546,0.000989582,0xFF,
"TX","data",1.370314828,0.000989582,0xFF,
"TX","data",1.371370034,0.000989582,0x11,
"TX","data",1.372424942,0.000989582,0x4D,
"TX","data",1.373480026,0.000989582,0x00,
"TX","data",1.374535192,0.000989582,0x00,
"TX","data",1.37559021,0.000989582,0x10,
"TX","data",1.376645376,0.000989582,0xB5,
"TX","data",1.377700718,0.000989582,0x00,
"TX","data",1.378755866,0.000989582,0x00,
"TX","data",1.379811058,0.000989582,0x10,
"TX","data",1.380866276,0.000989582,0x99,
"TX","data",1.381921304,0.000989582,0xFF,
"TX","data",1.38297643,0.000989582,0xFF,
"TX","data",1.384043624,0.000989582,0xF6,
"TX","data",1.385098832,0.000989582,0x7B,
"RX","data",1.645784558,0.000989582,0x03,
"RX","data",1.646826242,0.000989582,0x00,
"RX","data",1.647867922,0.000989582,0x00,
"RX","data",1.648909598,0.000989582,0x00,
"RX","data",1.649951262,0.000989582,0x20,
"RX","data",1.650992952,0.000989582,0x01,
"RX","data",1.652034632,0.000989582,0xE0,
"RX","data",1.653076304,0.000989582,0x01,
"RX","data",1.65411798,0.000989582,0xE1,
"RX","data",1.655159658,0.000989582,0x01,
"RX","data",1.656201332,0.000989582,0xE2,
"RX","data",1.657243006,0.000989582,0x01,
"RX","data",1.658284688,0.000989582,0xE3,
"RX","data",1.65932636,0.000989582,0x01,
"RX","data",1.66036804,0.000989582,0xE4,
"RX","data",1.661409716,0.000989582,0x01,
"RX","data",1.662451388,0.000989582,0xE5,
"RX","data",1.663493072,0.000989582,0x01,
"RX","data",1.664534746,0.000989582,0xE6,
"RX","data",1.665576424,0.000989582,0x01,
"RX","data",1.666618098,0.000989582,0xE7,
"RX","data",1.667659776,0.000989582,0x01,
"RX","data",1.668701452,0.000989582,0xE8,
"RX","data",1.669743128,0.000989582,0x01,
"RX","data",1.670784796,0.000989582,0xE9,
"RX","data",1.671826478,0.000989582,0x01,
"RX","data",1.672868164,0.000989582,0xEA,
"RX","data",1.673909832,0.000989582,0x01,
"RX","data",1.67495151,0.000989582,0xEB,
"RX","data",1.675993164,0.000989582,0x01,
"RX","data",1.677034866,0.000989582,0xEC,
"RX","data",1.678076546,0.000989582,0x01,
"RX","data",1.679118216,0.000989582,0xED,
"RX","data",1.680159892,0.000989582,0x01,
"RX","data",1.68120157,0.000989582,0xEE,
"RX","data",1.682243244,0.000989582,0x01,
"RX","data",1.683284926,0.000989582,0xEF,
"RX","data",1.684326604,0.000989582,0xF1,
"RX","data",1.685368282,0.000989582,0x54,
"TX","data",1.7068196,0.000989582,0x03,
"TX","data",1.707874612,0.000989582,0x00,
"TX","data",1.708929478,0.000989582,0x00,
"TX","data",1.709996586,0.000989582,0x00,
"TX","data",1.71105139,0.000989582,0x41,
"TX","data",1.712106218,0.000989582,0x01,
"TX","data",1.713161208,0.000989582,0x01,
"TX","data",1.714216294,0.000989582,0xE0,
"TX","data",1.715271196,0.000989582,0x00,
"TX","data",1.716330184,0.000989582,0x41,
"TX","data",1.71738529,0.000989582,0x01,
"TX","data",1.718440454,0.000989582,0xE1,
"TX","data",1.719495546,0.000989582,0x00,
"TX","data",1.720550842,0.000989582,0x52,
"TX","data",1.721605736,0.000989582,0x01,
"TX","data",1.722660804,0.000989582,0xE2,
"TX","data",1.723715866,0.000989582,0x00,
"TX","data",1.724770786,0.000989582,0x55,
"TX","data",1.72582587,0.000989582,0x01,
"TX","data",1.726881058,0.000989582,0xE3,
"TX","data",1.72793618,0.000989582,0x00,
"TX","data",1.72899131,0.000989582,0x48,
"TX","data",1.730062248,0.000989582,0x01,
"TX","data",1.731117414,0.000989582,0xE4,
"TX","data",1.732172528,0.000989582,0x00,
"TX","data",1.73322759,0.000989582,0x32,
"TX","data",1.734282704,0.000989582,0x01,
"TX","data",1.73533792,0.000989582,0xE5,
"TX","data",1.73639304,0.000989582,0x00,
"TX","data",1.737448008,0.000989582,0x34,
"TX","data",1.738503,0.000989582,0x01,
"TX","data",1.739558562,0.000989582,0xE6,
"TX","data",1.74061356,0.000989582,0x00,
"TX","data",1.741668768,0.000989582,0x4B,
"TX","data",1.7427238,0.000989582,0x01,
"TX","data",1.743778888,0.000989582,0xE7,
"TX","data",1.744833896,0.000989582,0x00,
"TX","data",1.745889098,0.000989582,0x48,
"TX","data",1.746944298,0.000989582,0x01,
"TX","data",1.747999302,0.000989582,0xE8,
"TX","data",1.749054238,0.000989582,0x00,
"TX","data",1.75011323,0.000989582,0x57,
"TX","data",1.751168408,0.000989582,0x01,
"TX","data",1.752223538,0.000989582,0xE9,
"TX","data",1.75327869,0.000989582,0x00,
"TX","data",1.754333772,0.000989582,0x41,
"TX","data",1.755388904,0.000989582,0x01,
"TX","data",1.756447982,0.000989582,0xEA,
"TX","data",1.757503328,0.000989582,0x00,
"TX","data",1.758558394,0.000989582,0x00,
"TX","data",1.75961334,0.000989582,0x01,
"TX","data",1.760668538,0.000989582,0xEB,
"TX","data",1.761723716,0.000989582,0x00,
"TX","data",1.762778664,0.000989582,0x00,
"TX","data",1.763833578,0.000989582,0x01,
"TX","data",1.764888676,0.000989582,0xEC,
"TX","data",1.765943766,0.000989582,0x00,
"TX","data",1.766998912,0.000989582,0x00,
"TX","data",1.768053898,0.000989582,0x01,
"TX","data",1.769109218,0.000989582,0xED,
"TX","data",1.770172422,0.000989582,0x00,
"TX","data",1.771227408,0.000989582,0x00,
"TX","data",1.772282452,0.000989582,0x01,
"TX","data",1.773337552,0.000989582,0xEE,
"TX","data",1.77439256,0.000989582,0x00,
"TX","data",1.77544765,0.000989582,0x00,
"TX","data",1.776506746,0.000989582,0x01,
"TX","data",1.777562166,0.000989582,0xEF,
"TX","data",1.778616906,0.000989582,0x00,
"TX","data",1.779671674,0.000989582,0x00,
"TX","data",1.780726764,0.000989582,0xEE,
"TX","data",1.781781612,0.000989582,0x71,
"RX","data",1.996851916,0.000989582,0x04,
"RX","data",1.9978936,0.000989582,0x00,
"RX","data",1.998935274,0.000989582,0x00,
"RX","data",1.999976956,0.000989582,0x00,
"RX","data",2.001018624,0.000989582,0x04,
"RX","data",2.00206031,0.000989582,0x10,
"RX","data",2.003101982,0.000989582,0x03,
"RX","data",2.004143664,0.000989582,0x00,
"RX","data",2.005185336,0.000989582,0x0B,
"RX","data",2.006227018,0.000989582,0xFF,
"RX","data",2.007268692,0.000989582,0xD9,
"TX","data",2.029099744,0.000989582,0x04,
"TX","data",2.03015489,0.000989582,0x00,
"TX","data",2.031209962,0.000989582,0x00,
"TX","data",2.032264966,0.000989582,0x00,
"TX","data",2.033320116,0.000989582,0x01,
"TX","data",2.03437507,0.000989582,0x01,
"TX","data",2.03543018,0.000989582,0xFF,
"TX","data",2.036485328,0.000989582,0xF9,
"RX","data",2.318023106,0.000989582,0x03,
"RX","data",2.319064786,0.000989582,0x00,
"RX","data",2.320106464,0.000989582,0x00,
"RX","data",2.32114814,0.000989582,0x00,
"RX","data",2.322189816,0.000989582,0x02,
"RX","data",2.323231494,0.000989582,0x10,
"RX","data",2.324273168,0.000989582,0x03,
"RX","data",2.325314852,0.000989582,0xFF,
"RX","data",2.326356522,0.000989582,0xE7,
"TX","data",2.336575492,0.000989582,0x03,
"TX","data",2.337630586,0.000989582,0x00,
"TX","data",2.338685766,0.000989582,0x00,
"TX","data",2.339741032,0.000989582,0x00,
"TX","data",2.340796248,0.000989582,0x05,
"TX","data",2.341851474,0.000989582,0x01,
"TX","data",2.342906624,0.000989582,0x10,
"TX","data",2.343961764,0.000989582,0x03,
"TX","data",2.345016846,0.000989582,0x00,
"TX","data",2.346072032,0.000989582,0x0B,
"TX","data",2.347126988,0.000989582,0xFF,
"TX","data",2.34818208,0.000989582,0xD8,
"RX","data",2.636798418,0.000989582,0x05,
"RX","data",2.63784009,0.000989582,0x00,
"RX","data",2.63888177,0.000989582,0x00,
"RX","data",2.639923452,0.000989582,0x00,
"RX","data",2.640965122,0.000989582,0x14,
"RX","data",2.642006794,0.000989582,0x52,
"RX","data",2.643048472,0.000989582,0x01,
"RX","data",2.644090156,0.000989582,0x00,
"RX","data",2.645131832,0.000989582,0x00,
"RX","data",2.646173508,0.000989582,0x52,
"RX","data",2.647215182,0.000989582,0x30,
"RX","data",2.64825686,0.000989582,0x00,
"RX","data",2.649298538,0.000989582,0x03,
"RX","data",2.650340214,0.000989582,0x52,
"RX","data",2.651381888,0.000989582,0x31,
"RX","data",2.652423566,0.000989582,0x00,
"RX","data",2.653465248,0.000989582,0x03,
"RX","data",2.65450692,0.000989582,0x52,
"RX","data",2.655548598,0.000989582,0x33,
"RX","data",2.656590276,0.000989582,0x00,
"RX","data",2.657631948,0.000989582,0x00,
"RX","data",2.658673628,0.000989582,0xF2,
"RX","data",2.659715302,0.000989582,0x00,
"RX","data",2.660756982,0.000989582,0x01,
"RX","data",2.661798658,0.000989582,0x00,
"RX","data",2.662840332,0.000989582,0xFD,
"RX","data",2.663882008,0.000989582,0x10,
"TX","data",2.677963284,0.000989582,0x05,
"TX","data",2.679018222,0.000989582,0x00,
"TX","data",2.680073182,0.000989582,0x00,
"TX","data",2.681128234,0.000989582,0x00,
"TX","data",2.682183346,0.000989582,0x01,
"TX","data",2.68323834,0.000989582,0x01,
"TX","data",2.684293512,0.000989582,0xFF,
"TX","data",2.685348756,0.000989582,0xF8,
"RX","data",2.973803018,0.000989582,0x03,
"RX","data",2.974844702,0.000989582,0x00,
"RX","data",2.975886374,0.000989582,0x00,
"RX","data",2.976928056,0.000989582,0x00,
"RX","data",2.977969742,0.000989582,0x28,
"RX","data",2.97901141,0.000989582,0x10,
"RX","data",2.980053078,0.000989582,0x00,
"RX","data",2.981094756,0.000989582,0x10,
"RX","data",2.982136436,0.000989582,0x01,
"RX","data",2.983178114,0.000989582,0x10,
"RX","data",2.984219792,0.000989582,0x02,
"RX","data",2.985261464,0.000989582,0x10,
"RX","data",2.986303146,0.000989582,0x03,
"RX","data",2.987344814,0.000989582,0x10,
"RX","data",2.988386496,0.000989582,0x10,
"RX","data",2.989428172,0.000989582,0x10,
"RX","data",2.99046985,0.000989582,0x11,
"RX","data",2.991511528,0.000989582,0x10,
"RX","data",2.992553204,0.000989582,0x22,
"RX","data",2.99359488,0.000989582,0x10,
"RX","data",2.994636554,0.000989582,0x23,
"RX","data",2.995678234,0.000989582,0x10,
"RX","data",2.99671991,0.000989582,0x30,
"RX","data",2.99776158,0.000989582,0x10,
"RX","data",2.998803266,0.000989582,0x31,
"RX","data",2.999844938,0.000989582,0x10,
"RX","data",3.00088662,0.000989582,0x33,
"RX","data",3.001928296,0.000989582,0x14,
"RX","data",3.00296997,0.000989582,0x00,
"RX","data",3.004011648,0.000989582,0x14,
"RX","data",3.00505332,0.000989582,0x01,
"RX","data",3.006094996,0.000989582,0x14,
"RX","data",3.007136674,0.000989582,0x02,
"RX","data",3.008178354,0.000989582,0x14,
"RX","data",3.00922003,0.000989582,0x03,
"RX","data",3.010261708,0.000989582,0x14,
"RX","data",3.011303386,0.000989582,0x04,
"RX","data",3.012345056,0.000989582,0x14,
"RX","data",3.013386736,0.000989582,0x05,
"RX","data",3.014428414,0.000989582,0x14,
"RX","data",3.015470084,0.000989582,0x06,
"RX","data",3.016511766,0.000989582,0x14,
"RX","data",3.017553442,0.000989582,0x0E,
"RX","data",3.018595128,0.000989582,0x11,
"RX","data",3.019636792,0.000989582,0x16,
"RX","data",3.02067847,0.000989582,0xFD,
"RX","data",3.021720148,0.000989582,0x3A,
"TX","data",3.038079688,0.000989582,0x03,
"TX","data",3.039134798,0.000989582,0x00,
"TX","data",3.040194046,0.000989582,0x00,
"TX","data",3.041249184,0.000989582,0x00,
"TX","data",3.042304658,0.000989582,0x51,
"TX","data",3.043359664,0.000989582,0x01,
"TX","data",3.04441477,0.000989582,0x10,
"TX","data",3.045469924,0.000989582,0x00,
"TX","data",3.046525042,0.000989582,0x00,
"TX","data",3.04758019,0.000989582,0x01,
"TX","data",3.048635304,0.000989582,0x10,
"TX","data",3.049690462,0.000989582,0x01,
"TX","data",3.050745578,0.000989582,0x00,
"TX","data",3.05180098,0.000989582,0x03,
"TX","data",3.052859986,0.000989582,0x10,
"TX","data",3.053915204,0.000989582,0x02,
"TX","data",3.054970232,0.000989582,0xFF,
"TX","data",3.056025312,0.000989582,0xFF,
"TX","data",3.057080488,0.000989582,0x10,
"TX","data",3.05813547,0.000989582,0x03,
"TX","data",3.059190656,0.000989582,0x00,
"TX","data",3.060245938,0.000989582,0x0B,
"TX","data",3.061300924,0.000989582,0x10,
"TX","data",3.062355854,0.000989582,0x10,
"TX","data",3.063410974,0.000989582,0xFF,
"TX","data",3.06446625,0.000989582,0xFF,
"TX","data",3.065521366,0.000989582,0x10,
"TX","data",3.066576354,0.000989582,0x11,
"TX","data",3.067631672,0.000989582,0x00,
"TX","data",3.068686832,0.000989582,0x00,
"TX","data",3.069742016,0.000989582,0x10,
"TX","data",3.070796982,0.000989582,0x22,
"TX","data",3.071852064,0.000989582,0xFF,
"TX","data",3.072907172,0.000989582,0xFF,
"TX","data",3.073962272,0.000989582,0x10,
"TX","data",3.075017312,0.000989582,0x23,
"TX","data",3.076072366,0.000989582,0xFF,
"TX","data",3.077127448,0.000989582,0xFF,
"TX","data",3.078182744,0.000989582,0x10,
"TX","data",3.079237766,0.000989582,0x30,
"TX","data",3.080292832,0.000989582,0x00,
"TX","data",3.081347612,0.000989582,0x00,
"TX","data",3.082402794,0.000989582,0x10,
"TX","data",3.08345808,0.000989582,0x31,
"TX","data",3.084513254,0.000989582,0x00,
"TX","data",3.085568476,0.000989582,0x00,
"TX","data",3.08662363,0.000989582,0x10,
"TX","data",3.087678742,0.000989582,0x33,
"TX","data",3.088733838,0.000989582,0x1B,
"TX","data",3.089788804,0.000989582,0x71,
"TX","data",3.090843778,0.000989582,0x14,
"TX","data",3.091899016,0.000989582,0x00,
"TX","data",3.092954314,0.000989582,0x00,
"TX","data",3.09400945,0.000989582,0x00,
"TX","data",3.095064574,0.000989582,0x14,
"TX","data",3.096119872,0.000989582,0x01,
"TX","data",3.097175266,0.000989582,0x00,
"TX","data",3.098230644,0.000989582,0x00,
"TX","data",3.099286186,0.000989582,0x14,
"TX","data",3.100341736,0.000989582,0x02,
"TX","data",3.101396904,0.000989582,0x00,
"TX","data",3.102452064,0.000989582,0x00,
"TX","data",3.103507256,0.000989582,0x14,
"TX","data",3.104562598,0.000989582,0x03,
"TX","data",3.105617878,0.000989582,0x00,
"TX","data",3.106673046,0.000989582,0x00,
"TX","data",3.107728308,0.000989582,0x14,
"TX","data",3.108783712,0.000989582,0x04,
"TX","data",3.109839034,0.000989582,0x00,
"TX","data",3.110894072,0.000989582,0x00,
"TX","data",3.11194911,0.000989582,0x14,
"TX","data",3.113004388,0.000989582,0x05,
"TX","data",3.114059534,0.000989582,0x00,
"TX","data",3.115114824,0.000989582,0x00,
"TX","data",3.11617,0.000989582,0x14,
"TX","data",3.11722514,0.000989582,0x06,
"TX","data",3.1182803,0.000989582,0x00,
"TX","data",3.119335566,0.000989582,0x00,
"TX","data",3.120390616,0.000989582,0x14,
"TX","data",3.12144573,0.000989582,0x0E,
"TX","data",3.122500986,0.000989582,0x00,
"TX","data",3.123555976,0.000989582,0x00,
"TX","data",3.124610956,0.000989582,0x11,
"TX","data",3.125665962,0.000989582,0x16,
"TX","data",3.126721098,0.000989582,0xFF,
"TX","data",3.127776324,0.000989582,0xFF,
"TX","data",3.128831346,0.000989582,0xF2,
