name,type,start_time,duration,"data","error"
"TX","data",31.404234778,0.000989582,0x00,
"TX","data",31.405289516,0.000989582,0x14,
"TX","data",31.406344518,0.000989582,0x03,
"TX","data",31.40739949,0.000989582,0x00,
"TX","data",31.40845444,0.000989582,0x00,
"TX","data",31.409509384,0.000989582,0x14,
"TX","data",31.410564436,0.000989582,0x04,
"TX","data",31.411619416,0.000989582,0x00,
"TX","data",31.41267459,0.000989582,0x00,
"TX","data",31.413729302,0.000989582,0x14,
"TX","data",31.414784318,0.000989582,0x05,
"TX","data",31.415839308,0.000989582,0x00,
"TX","data",31.416906472,0.000989582,0x00,
"TX","data",31.417961558,0.000989582,0x14,
"TX","data",31.419016684,0.000989582,0x06,
"TX","data",31.420071506,0.000989582,0x00,
"TX","data",31.42112641,0.000989582,0x00,
"TX","data",31.422181804,0.000989582,0x14,
"TX","data",31.423236498,0.000989582,0x0E,
"TX","data",31.424291494,0.000989582,0x00,
"TX","data",31.42534649,0.000989582,0x00,
"TX","data",31.426405482,0.000989582,0x11,
"TX","data",31.427460526,0.000989582,0x16,
"TX","data",31.428515614,0.000989582,0xFF,
"TX","data",31.429570644,0.000989582,0xFF,
"TX","data",31.43062546,0.000989582,0xF2,
"TX","data",31.431680556,0.000989582,0x52,
"RX","data",31.636220892,0.000989582,0x03,
"RX","data",31.637262572,0.000989582,0x00,
"RX","data",31.638304248,0.000989582,0x00,
"RX","data",31.639345914,0.000989582,0x00,
"RX","data",31.640387594,0.000989582,0x14,
"RX","data",31.641429274,0.000989582,0x11,
"RX","data",31.64247095,0.000989582,0x20,
"RX","data",31.643512626,0.000989582,0x11,
"RX","data",31.644554292,0.000989582,0x00,
"RX","data",31.645595976,0.000989582,0x11,
"RX","data",31.646637646,0.000989582,0x21,
"RX","data",31.647679322,0.000989582,0x11,
"RX","data",31.648721,0.000989582,0x08,
"RX","data",31.64976263,0.000989582,0x11,
"RX","data",31.65080435,0.000989582,0x02,
"RX","data",31.651846018,0.000989582,0x10,
"RX","data",31.652887662,0.000989582,0xB6,
"RX","data",31.653929374,0.000989582,0x11,
"RX","data",31.654971048,0.000989582,0x09,
"RX","data",31.656012726,0.000989582,0x11,
"RX","data",31.6570544,0.000989582,0x41,
"RX","data",31.65809608,0.000989582,0x10,
"RX","data",31.659137748,0.000989582,0x04,
"RX","data",31.66017943,0.000989582,0x11,
"RX","data",31.6612211,0.000989582,0x01,
"RX","data",31.662262776,0.000989582,0xFD,
"RX","data",31.663304446,0.000989582,0xF0,
"TX","data",31.669106972,0.000989582,0x03,
"TX","data",31.670161922,0.000989582,0x00,
"TX","data",31.671216726,0.000989582,0x00,
"TX","data",31.67227169,0.000989582,0x00,
"TX","data",31.673327066,0.000989582,0x29,
"TX","data",31.674381914,0.000989582,0x01,
"TX","data",31.675436738,0.000989582,0x11,
"TX","data",31.676491822,0.000989582,0x20,
"TX","data",31.677546846,0.000989582,0xFF,
"TX","data",31.678601966,0.000989582,0xFF,
"TX","data",31.679660986,0.000989582,0x11,
"TX","data",31.680716174,0.000989582,0x00,
"TX","data",31.681770934,0.000989582,0x00,
"TX","data",31.682825676,0.000989582,0x01,
"TX","data",31.683880712,0.000989582,0x11,
"TX","data",31.684935672,0.000989582,0x21,
"TX","data",31.685990678,0.000989582,0xFF,
"TX","data",31.687045828,0.000989582,0xFF,
"TX","data",31.688100678,0.000989582,0x11,
"TX","data",31.689155714,0.000989582,0x08,
"TX","data",31.690210722,0.000989582,0x00,
"TX","data",31.69126573,0.000989582,0x01,
"TX","data",31.692320556,0.000989582,0x11,
"TX","data",31.693375552,0.000989582,0x02,
"TX","data",31.694430636,0.000989582,0xFF,
"TX","data",31.695485648,0.000989582,0xFF,
"TX","data",31.696540636,0.000989582,0x10,
"TX","data",31.697595472,0.000989582,0xB6,
"TX","data",31.69865036,0.000989582,0xFF,
"TX","data",31.699713276,0.000989582,0xFF,
"TX","data",31.700768256,0.000989582,0x11,
"TX","data",31.701823388,0.000989582,0x09,
"TX","data",31.702878372,0.000989582,0x00,
"TX","data",31.703933306,0.000989582,0x00,
"TX","data",31.70498829,0.000989582,0x11,
"TX","data",31.706043428,0.000989582,0x41,
"TX","data",31.707098574,0.000989582,0xFF,
"TX","data",31.70815337,0.000989582,0xFF,
"TX","data",31.7092084,0.000989582,0x10,
"TX","data",31.710263538,0.000989582,0x04,
"TX","data",31.711318552,0.000989582,0xFF,
"TX","data",31.712373604,0.000989582,0xFF,
"TX","data",31.713428556,0.000989582,0x11,
"TX","data",31.714483566,0.000989582,0x01,
"TX","data",31.715538468,0.000989582,0x00,
"TX","data",31.71659354,0.000989582,0x00,
"TX","data",31.71764878,0.000989582,0xF1,
"TX","data",31.718703916,0.000989582,0xE4,
"RX","data",31.97520438,0.000989582,0x03,
"RX","data",31.97624605,0.000989582,0x00,
"RX","data",31.97728773,0.000989582,0x00,
"RX","data",31.978329406,0.000989582,0x00,
"RX","data",31.979371084,0.000989582,0x28,
"RX","data",31.980412754,0.000989582,0x01,
"RX","data",31.98145443,0.000989582,0xE0,
"RX","data",31.98249611,0.000989582,0x01,
"RX","data",31.98353778,0.000989582,0xE1,
"RX","data",31.984579462,0.000989582,0x01,
"RX","data",31.985621128,0.000989582,0xE2,
"RX","data",31.986662806,0.000989582,0x01,
"RX","data",31.987704486,0.000989582,0xE3,
"RX","data",31.988746154,0.000989582,0x01,
"RX","data",31.98978784,0.000989582,0xE4,
"RX","data",31.990829506,0.000989582,0x01,
"RX","data",31.991871186,0.000989582,0xE5,
"RX","data",31.992912862,0.000989582,0x01,
"RX","data",31.99395453,0.000989582,0xE6,
"RX","data",31.994996212,0.000989582,0x01,
"RX","data",31.996037882,0.000989582,0xE7,
"RX","data",31.997079562,0.000989582,0x01,
"RX","data",31.998121234,0.000989582,0xE8,
"RX","data",31.999162912,0.000989582,0x01,
"RX","data",32.00020459,0.000989582,0xE9,
"RX","data",32.001246254,0.000989582,0x01,
"RX","data",32.002287934,0.000989582,0xEA,
"RX","data",32.00332961,0.000989582,0x01,
"RX","data",32.00437129,0.000989582,0xEB,
"RX","data",32.00541296,0.000989582,0x01,
"RX","data",32.00645464,0.000989582,0xEC,
"RX","data",32.007496314,0.000989582,0x01,
"RX","data",32.008537986,0.000989582,0xED,
"RX","data",32.009579664,0.000989582,0x01,
"RX","data",32.010621336,0.000989582,0xEE,
"RX","data",32.011663008,0.000989582,0x01,
"RX","data",32.012704688,0.000989582,0xEF,
"RX","data",32.013746362,0.000989582,0x11,
"RX","data",32.01478804,0.000989582,0x42,
"RX","data",32.015829704,0.000989582,0x01,
"RX","data",32.01687139,0.000989582,0x42,
"RX","data",32.01791306,0.000989582,0x01,
"RX","data",32.018954736,0.000989582,0x30,
"RX","data",32.019996414,0.000989582,0x20,
"RX","data",32.021038088,0.000989582,0x20,
"RX","data",32.022079766,0.000989582,0xF0,
"RX","data",32.023121442,0.000989582,0x45,
"TX","data",32.031554956,0.000989582,0x03,
"TX","data",32.032610104,0.000989582,0x00,
"TX","data",32.033665108,0.000989582,0x00,
"TX","data",32.034719988,0.000989582,0x00,
"TX","data",32.035775286,0.000989582,0x51,
"TX","data",32.036830328,0.000989582,0x01,
"TX","data",32.037885316,0.000989582,0x01,
"TX","data",32.038940348,0.000989582,0xE0,
"TX","data",32.039995344,0.000989582,0x00,
"TX","data",32.041050388,0.000989582,0x41,
"TX","data",32.042105582,0.000989582,0x01,
"TX","data",32.043160536,0.000989582,0xE1,
"TX","data",32.044215452,0.000989582,0x00,
"TX","data",32.045270416,0.000989582,0x52,
"TX","data",32.046325262,0.000989582,0x01,
"TX","data",32.047388194,0.000989582,0xE2,
"TX","data",32.04844321,0.000989582,0x00,
"TX","data",32.049498196,0.000989582,0x55,
"TX","data",32.050553298,0.000989582,0x01,
"TX","data",32.051608414,0.000989582,0xE3,
"TX","data",32.052663068,0.000989582,0x00,
"TX","data",32.05371818,0.000989582,0x48,
"TX","data",32.054773432,0.000989582,0x01,
"TX","data",32.055828356,0.000989582,0xE4,
"TX","data",32.05688334,0.000989582,0x00,
"TX","data",32.057938352,0.000989582,0x32,
"TX","data",32.058993266,0.000989582,0x01,
"TX","data",32.060048058,0.000989582,0xE5,
"TX","data",32.061102826,0.000989582,0x00,
"TX","data",32.062157778,0.000989582,0x34,
"TX","data",32.063212816,0.000989582,0x01,
"TX","data",32.064267842,0.000989582,0xE6,
"TX","data",32.065322886,0.000989582,0x00,
"TX","data",32.066377844,0.000989582,0x4B,
"TX","data",32.067432858,0.000989582,0x01,
"TX","data",32.06848786,0.000989582,0xE7,
"TX","data",32.069542872,0.000989582,0x00,
"TX","data",32.070597812,0.000989582,0x48,
"TX","data",32.071652684,0.000989582,0x01,
"TX","data",32.072707714,0.000989582,0xE8,
"TX","data",32.073774784,0.000989582,0x00,
"TX","data",32.074829642,0.000989582,0x57,
"TX","data",32.075884726,0.000989582,0x01,
"TX","data",32.076939768,0.000989582,0xE9,
"TX","data",32.077994766,0.000989582,0x00,
"TX","data",32.079049672,0.000989582,0x41,
"TX","data",32.080104662,0.000989582,0x01,
"TX","data",32.08115961,0.000989582,0xEA,
"TX","data",32.08221467,0.000989582,0x00,
"TX","data",32.08326965,0.000989582,0x00,
"TX","data",32.084324708,0.000989582,0x01,
"TX","data",32.085379656,0.000989582,0xEB,
"TX","data",32.0864348,0.000989582,0x00,
"TX","data",32.087489518,0.000989582,0x00,
"TX","data",32.088544548,0.000989582,0x01,
"TX","data",32.089599578,0.000989582,0xEC,
"TX","data",32.09065448,0.000989582,0x00,
"TX","data",32.09170938,0.000989582,0x00,
"TX","data",32.092764222,0.000989582,0x01,
"TX","data",32.093831266,0.000989582,0xED,
"TX","data",32.094886296,0.000989582,0x00,
"TX","data",32.095941072,0.000989582,0x00,
"TX","data",32.096996148,0.000989582,0x01,
"TX","data",32.098050978,0.000989582,0xEE,
"TX","data",32.099105774,0.000989582,0x00,
"TX","data",32.100160664,0.000989582,0x00,
"TX","data",32.101215738,0.000989582,0x01,
"TX","data",32.102270746,0.000989582,0xEF,
"TX","data",32.103325816,0.000989582,0x00,
"TX","data",32.104380994,0.000989582,0x00,
"TX","data",32.105435938,0.000989582,0x11,
"TX","data",32.106490912,0.000989582,0x42,
"TX","data",32.107545732,0.000989582,0xFF,
"TX","data",32.10860091,0.000989582,0xFF,
"TX","data",32.109655892,0.000989582,0x01,
"TX","data",32.110710768,0.000989582,0x42,
"TX","data",32.111765646,0.000989582,0x00,
"TX","data",32.11282099,0.000989582,0x00,
"TX","data",32.113888232,0.000989582,0x01,
"TX","data",32.114943334,0.000989582,0x30,
"TX","data",32.115998562,0.000989582,0x00,
"TX","data",32.117053662,0.000989582,0x00,
"TX","data",32.118108786,0.000989582,0x20,
"TX","data",32.119164002,0.000989582,0x20,
"TX","data",32.12021913,0.000989582,0xFF,
"TX","data",32.12127412,0.000989582,0xFF,
"TX","data",32.12232904,0.000989582,0xE9,
"TX","data",32.123384048,0.000989582,0x5E,
"RX","data",32.336167284,0.000989582,0x03,
"RX","data",32.337208964,0.000989582,0x00,
"RX","data",32.338250636,0.000989582,0x00,
"RX","data",32.339292318,0.000989582,0x00,
"RX","data",32.34033399,0.000989582,0x28,
"RX","data",32.341375664,0.000989582,0x01,
"RX","data",32.342417316,0.000989582,0x10,
"RX","data",32.343459028,0.000989582,0x01,
"RX","data",32.344500694,0.000989582,0x11,
"RX","data",32.345542368,0.000989582,0x01,
"RX","data",32.34658404,0.000989582,0x12,
"RX","data",32.347625718,0.000989582,0x01,
"RX","data",32.348667386,0.000989582,0x13,
"RX","data",32.349709076,0.000989582,0x01,
"RX","data",32.350750742,0.000989582,0x14,
"RX","data",32.351792434,0.000989582,0x01,
"RX","data",32.352834088,0.000989582,0x15,
"RX","data",32.35387577,0.000989582,0x01,
"RX","data",32.354917438,0.000989582,0x17,
"RX","data",32.35595912,0.000989582,0x01,
"RX","data",32.357000796,0.000989582,0x1A,
"RX","data",32.3580424,0.000989582,0x01,
"RX","data",32.35908415,0.000989582,0x1D,
"RX","data",32.360125818,0.000989582,0x01,
"RX","data",32.361167492,0.000989582,0x20,
"RX","data",32.362209174,0.000989582,0x01,
"RX","data",32.363250846,0.000989582,0x31,
"RX","data",32.364292534,0.000989582,0x01,
"RX","data",32.3653342,0.000989582,0x43,
"RX","data",32.366375878,0.000989582,0x01,
"RX","data",32.367417542,0.000989582,0x50,
"RX","data",32.368459218,0.000989582,0x01,
"RX","data",32.3695009,0.000989582,0x51,
"RX","data",32.37054257,0.000989582,0x01,
"RX","data",32.371584246,0.000989582,0x53,
"RX","data",32.372625924,0.000989582,0x01,
"RX","data",32.373667598,0.000989582,0x70,
"RX","data",32.374709268,0.000989582,0x01,
"RX","data",32.375750948,0.000989582,0x71,
"RX","data",32.376792628,0.000989582,0x01,
"RX","data",32.3778343,0.000989582,0x93,
"RX","data",32.378875978,0.000989582,0x01,
"RX","data",32.379917648,0.000989582,0x90,
"RX","data",32.380959324,0.000989582,0x10,
"RX","data",32.382001002,0.000989582,0x22,
"RX","data",32.38304268,0.000989582,0xFB,
"RX","data",32.384084348,0.000989582,0x46,
"TX","data",32.394265184,0.000989582,0x03,
"TX","data",32.39532028,0.000989582,0x00,
"TX","data",32.396375138,0.000989582,0x00,
"TX","data",32.397430396,0.000989582,0x00,
"TX","data",32.398485352,0.000989582,0x51,
"TX","data",32.399540324,0.000989582,0x01,
"TX","data",32.400595336,0.000989582,0x01,
"TX","data",32.401650252,0.000989582,0x10,
"TX","data",32.402705212,0.000989582,0x00,
"TX","data",32.403760344,0.000989582,0x01,
"TX","data",32.404815322,0.000989582,0x01,
"TX","data",32.405870104,0.000989582,0x11,
"TX","data",32.406925006,0.000989582,0x00,
"TX","data",32.407980042,0.000989582,0x01,
"TX","data",32.409035026,0.000989582,0x01,
"TX","data",32.41009006,0.000989582,0x12,
"TX","data",32.411144976,0.000989582,0x00,
"TX","data",32.412200074,0.000989582,0x01,
"TX","data",32.413254932,0.000989582,0x01,
"TX","data",32.414310118,0.000989582,0x13,
"TX","data",32.415364692,0.000989582,0x00,
"TX","data",32.41641978,0.000989582,0x01,
"TX","data",32.417474774,0.000989582,0x01,
"TX","data",32.418529894,0.000989582,0x14,
"TX","data",32.419584928,0.000989582,0x00,
