name,type,start_time,duration,"data"
"RX","data",0.153476418,0.000989582,0x03
"RX","data",0.154518092,0.000989582,0x00
"RX","data",0.155559772,0.000989582,0x00
"RX","data",0.156601456,0.000989582,0x00
"RX","data",0.157643132,0.000989582,0x02
"RX","data",0.158684806,0.000989582,0x16
"RX","data",0.159726478,0.000989582,0x37
"RX","data",0.160768162,0.000989582,0xFF
"RX","data",0.161809834,0.000989582,0xAD
"TX","data",0.169703028,0.000989582,0x03
"TX","data",0.170758198,0.000989582,0x00
"TX","data",0.171813318,0.000989582,0x00
"TX","data",0.17286829,0.000989582,0x00
"TX","data",0.173923524,0.000989582,0x01
"TX","data",0.174978646,0.000989582,0x00
"TX","data",0.176033804,0.000989582,0xFF
"TX","data",0.177089054,0.000989582,0xFB
"RX","data",0.472564256,0.000989582,0x03
"RX","data",0.473605926,0.000989582,0x00
"RX","data",0.474647612,0.000989582,0x00
"RX","data",0.475689294,0.000989582,0x00
"RX","data",0.476730974,0.000989582,0x0C
"RX","data",0.477772644,0.000989582,0x20
"RX","data",0.478814318,0.000989582,0x21
"RX","data",0.479856002,0.000989582,0x10
"RX","data",0.480897678,0.000989582,0x34
"RX","data",0.481939354,0.000989582,0x12
"RX","data",0.48298103,0.000989582,0x05
"RX","data",0.484022712,0.000989582,0x12
"RX","data",0.485064378,0.000989582,0x01
"RX","data",0.48610606,0.000989582,0x12
"RX","data",0.48714774,0.000989582,0x02
"RX","data",0.488189418,0.000989582,0x12
"RX","data",0.48923109,0.000989582,0x03
"RX","data",0.490272766,0.000989582,0xFF
"RX","data",0.491314442,0.000989582,0x18
"TX","data",0.510493938,0.000989582,0x03
"TX","data",0.511549142,0.000989582,0x00
"TX","data",0.512604148,0.000989582,0x00
"TX","data",0.513659032,0.000989582,0x00
"TX","data",0.5147142,0.000989582,0x19
"TX","data",0.51576928,0.000989582,0x01
"TX","data",0.516824396,0.000989582,0x20
"TX","data",0.51787949,0.000989582,0x21
"TX","data",0.518934512,0.000989582,0x00
"TX","data",0.51998946,0.000989582,0x00
"TX","data",0.52104466,0.000989582,0x10
"TX","data",0.522099554,0.000989582,0x34
"TX","data",0.52315473,0.000989582,0x00
"TX","data",0.524209668,0.000989582,0x00
"TX","data",0.525264486,0.000989582,0x12
"TX","data",0.526319496,0.000989582,0x05
"TX","data",0.527378606,0.000989582,0xFF
"TX","data",0.528433748,0.000989582,0xFF
"TX","data",0.529488834,0.000989582,0x12
"TX","data",0.530544028,0.000989582,0x01
"TX","data",0.5315992,0.000989582,0x00
"TX","data",0.532654386,0.000989582,0x00
"TX","data",0.533709736,0.000989582,0x12
"TX","data",0.534764838,0.000989582,0x02
"TX","data",0.53582002,0.000989582,0x00
"TX","data",0.536875196,0.000989582,0x00
"TX","data",0.537930536,0.000989582,0x12
"TX","data",0.538985616,0.000989582,0x03
"TX","data",0.540040818,0.000989582,0x00
"TX","data",0.541096108,0.000989582,0x00
"TX","data",0.542151352,0.000989582,0xFD
"TX","data",0.54320602,0.000989582,0x0C
"RX","data",0.801547986,0.000989582,0x03
"RX","data",0.802589678,0.000989582,0x00
"RX","data",0.803631344,0.000989582,0x00
"RX","data",0.804673022,0.000989582,0x00
"RX","data",0.805714698,0.000989582,0x0E
"RX","data",0.806756374,0.000989582,0x00
"RX","data",0.807798052,0.000989582,0x01
"RX","data",0.80883973,0.000989582,0x52
"RX","data",0.80988141,0.000989582,0x00
"RX","data",0.81092308,0.000989582,0xF0
"RX","data",0.81196476,0.000989582,0x01
"RX","data",0.813006434,0.000989582,0x52
"RX","data",0.814048112,0.000989582,0x06
"RX","data",0.815089788,0.000989582,0x11
"RX","data",0.816131468,0.000989582,0x4D
"RX","data",0.817173142,0.000989582,0x10
"RX","data",0.818214816,0.000989582,0xB5
"RX","data",0.819256494,0.000989582,0x10
"RX","data",0.82029817,0.000989582,0x99
"RX","data",0.821339854,0.000989582,0xFC
"RX","data",0.82238152,0.000989582,0x86
"TX","data",0.830674864,0.000989582,0x03
"TX","data",0.831729844,0.000989582,0x00
"TX","data",0.832784914,0.000989582,0x00
"TX","data",0.83383998,0.000989582,0x00
"TX","data",0.834895358,0.000989582,0x1D
"TX","data",0.83595058,0.000989582,0x01
"TX","data",0.837005698,0.000989582,0x00
"TX","data",0.838060852,0.000989582,0x01
"TX","data",0.839115784,0.000989582,0x00
"TX","data",0.840170916,0.000989582,0x01
"TX","data",0.841225916,0.000989582,0x52
"TX","data",0.842280856,0.000989582,0x00
"TX","data",0.843335888,0.000989582,0xFF
"TX","data",0.844390676,0.000989582,0xFF
"TX","data",0.84544585,0.000989582,0xF0
"TX","data",0.846500786,0.000989582,0x01
"TX","data",0.847555842,0.000989582,0x00
"TX","data",0.84861085,0.000989582,0x00
"TX","data",0.849666014,0.000989582,0x52
"TX","data",0.850720994,0.000989582,0x06
"TX","data",0.851776022,0.000989582,0xFF
"TX","data",0.852831246,0.000989582,0xFF
"TX","data",0.853886368,0.000989582,0x11
"TX","data",0.8549415,0.000989582,0x4D
"TX","data",0.855996634,0.000989582,0x00
"TX","data",0.857051674,0.000989582,0x00
"TX","data",0.858110706,0.000989582,0x10
"TX","data",0.859165816,0.000989582,0xB5
"TX","data",0.860221052,0.000989582,0x00
"TX","data",0.86127624,0.000989582,0x00
"TX","data",0.862331562,0.000989582,0x10
"TX","data",0.863386756,0.000989582,0x99
"TX","data",0.864441902,0.000989582,0xFF
"TX","data",0.865496972,0.000989582,0xFF
"TX","data",0.866552084,0.000989582,0xF6
"TX","data",0.867607118,0.000989582,0x7B
"RX","data",1.132510898,0.000989582,0x05
"RX","data",1.133552572,0.000989582,0x00
"RX","data",1.134594246,0.000989582,0x00
"RX","data",1.135635934,0.000989582,0x00
"RX","data",1.13667761,0.000989582,0x14
"RX","data",1.137719284,0.000989582,0x52
"RX","data",1.138760956,0.000989582,0x01
"RX","data",1.139802634,0.000989582,0x00
"RX","data",1.140844318,0.000989582,0x00
"RX","data",1.141885988,0.000989582,0x52
"RX","data",1.142927668,0.000989582,0x30
"RX","data",1.143969342,0.000989582,0x00
"RX","data",1.145011024,0.000989582,0x03
"RX","data",1.146052696,0.000989582,0x52
"RX","data",1.147094376,0.000989582,0x31
"RX","data",1.14813605,0.000989582,0x00
"RX","data",1.149177728,0.000989582,0x03
"RX","data",1.150219408,0.000989582,0x52
"RX","data",1.151261078,0.000989582,0x33
"RX","data",1.152302758,0.000989582,0x00
"RX","data",1.153344422,0.000989582,0x00
"RX","data",1.154386104,0.000989582,0xF2
"RX","data",1.155427792,0.000989582,0x00
"RX","data",1.156469462,0.000989582,0x01
"RX","data",1.157511134,0.000989582,0x00
"RX","data",1.158552818,0.000989582,0xFD
"RX","data",1.159594494,0.000989582,0x10
"TX","data",1.171727858,0.000989582,0x05
"TX","data",1.172783074,0.000989582,0x00
"TX","data",1.173838266,0.000989582,0x00
"TX","data",1.174893382,0.000989582,0x00
"TX","data",1.175948278,0.000989582,0x01
"TX","data",1.177003436,0.000989582,0x01
"TX","data",1.178058644,0.000989582,0xFF
"TX","data",1.179113768,0.000989582,0xF8
"RX","data",1.471494842,0.000989582,0x03
"RX","data",1.472536516,0.000989582,0x00
"RX","data",1.473578196,0.000989582,0x00
"RX","data",1.474619876,0.000989582,0x00
"RX","data",1.475661552,0.000989582,0x20
"RX","data",1.476703174,0.000989582,0x01
"RX","data",1.477744904,0.000989582,0xE0
"RX","data",1.478786578,0.000989582,0x01
"RX","data",1.479828256,0.000989582,0xE1
"RX","data",1.480869936,0.000989582,0x01
"RX","data",1.48191161,0.000989582,0xE2
"RX","data",1.482953292,0.000989582,0x01
"RX","data",1.483994968,0.000989582,0xE3
"RX","data",1.48503664,0.000989582,0x01
"RX","data",1.486078318,0.000989582,0xE4
"RX","data",1.48711999,0.000989582,0x01
"RX","data",1.488161672,0.000989582,0xE5
"RX","data",1.489203348,0.000989582,0x01
"RX","data",1.490245022,0.000989582,0xE6
"RX","data",1.491286704,0.000989582,0x01
"RX","data",1.492328384,0.000989582,0xE7
"RX","data",1.49337005,0.000989582,0x01
"RX","data",1.49441174,0.000989582,0xE8
"RX","data",1.495453406,0.000989582,0x01
"RX","data",1.496495094,0.000989582,0xE9
"RX","data",1.497536748,0.000989582,0x01
"RX","data",1.498578436,0.000989582,0xEA
"RX","data",1.499620116,0.000989582,0x01
"RX","data",1.500661792,0.000989582,0xEB
"RX","data",1.501703466,0.000989582,0x01
"RX","data",1.502745142,0.000989582,0xEC
"RX","data",1.50378682,0.000989582,0x01
"RX","data",1.5048285,0.000989582,0xED
"RX","data",1.505870174,0.000989582,0x01
"RX","data",1.50691185,0.000989582,0xEE
"RX","data",1.507953526,0.000989582,0x01
"RX","data",1.508995204,0.000989582,0xEF
"RX","data",1.510036882,0.000989582,0xF1
"RX","data",1.511078556,0.000989582,0x54
"TX","data",1.532338918,0.000989582,0x03
"TX","data",1.533394264,0.000989582,0x00
"TX","data",1.534449286,0.000989582,0x00
"TX","data",1.535504376,0.000989582,0x00
"TX","data",1.536559324,0.000989582,0x41
"TX","data",1.537614558,0.000989582,0x01
"TX","data",1.538669588,0.000989582,0x01
"TX","data",1.539724776,0.000989582,0xE0
"TX","data",1.54077992,0.000989582,0x00
"TX","data",1.541835058,0.000989582,0x41
"TX","data",1.54289006,0.000989582,0x01
"TX","data",1.54394507,0.000989582,0xE1
"TX","data",1.54500032,0.000989582,0x00
"TX","data",1.546055852,0.000989582,0x52
"TX","data",1.547111202,0.000989582,0x01
"TX","data",1.548166446,0.000989582,0xE2
"TX","data",1.549221512,0.000989582,0x00
"TX","data",1.550276594,0.000989582,0x55
"TX","data",1.5513317,0.000989582,0x01
"TX","data",1.552386796,0.000989582,0xE3
"TX","data",1.553441942,0.000989582,0x00
"TX","data",1.5544971,0.000989582,0x48
"TX","data",1.555552164,0.000989582,0x01
"TX","data",1.556607272,0.000989582,0xE4
"TX","data",1.55766229,0.000989582,0x00
"TX","data",1.558717456,0.000989582,0x32
"TX","data",1.559772602,0.000989582,0x01
"TX","data",1.560827598,0.000989582,0xE5
"TX","data",1.561882586,0.000989582,0x00
"TX","data",1.562937506,0.000989582,0x34
"TX","data",1.563992624,0.000989582,0x01
"TX","data",1.565047596,0.000989582,0xE6
"TX","data",1.56610252,0.000989582,0x00
"TX","data",1.56715771,0.000989582,0x4B
"TX","data",1.568220756,0.000989582,0x01
"TX","data",1.569276002,0.000989582,0xE7
"TX","data",1.570330966,0.000989582,0x00
"TX","data",1.571385966,0.000989582,0x48
"TX","data",1.572440844,0.000989582,0x01
"TX","data",1.573495946,0.000989582,0xE8
