name,type,start_time,duration,"data"
"RX","data",0.088730994,0.000989582,0x03
"RX","data",0.089772668,0.000989582,0x00
"RX","data",0.090814344,0.000989582,0x00
"RX","data",0.091856016,0.000989582,0x00
"RX","data",0.092897698,0.000989582,0x0A
"RX","data",0.09393938,0.000989582,0x10
"RX","data",0.094981058,0.000989582,0xB6
"RX","data",0.09602273,0.000989582,0x10
"RX","data",0.09706441,0.000989582,0x33
"RX","data",0.098106086,0.000989582,0x20
"RX","data",0.099147758,0.000989582,0x20
"RX","data",0.100189438,0.000989582,0x01
"RX","data",0.101231114,0.000989582,0x52
"RX","data",0.10227279,0.000989582,0x17
"RX","data",0.10331447,0.000989582,0x01
"RX","data",0.104356144,0.000989582,0xFE
"RX","data",0.105397822,0.000989582,0x3E
"TX","data",0.118591774,0.000989582,0x03
"TX","data",0.119647096,0.000989582,0x00
"TX","data",0.120702392,0.000989582,0x00
"TX","data",0.1217575,0.000989582,0x00
"TX","data",0.122812492,0.000989582,0x18
"TX","data",0.12386763,0.000989582,0x01
"TX","data",0.12492283,0.000989582,0x10
"TX","data",0.125978014,0.000989582,0xB6
"TX","data",0.1270333,0.000989582,0xFF
"TX","data",0.128088552,0.000989582,0xFF
"TX","data",0.129143634,0.000989582,0x10
"TX","data",0.130198824,0.000989582,0x33
"TX","data",0.131254044,0.000989582,0x1B
"TX","data",0.132309316,0.000989582,0x71
"TX","data",0.13337238,0.000989582,0x20
"TX","data",0.134427448,0.000989582,0x20
"TX","data",0.135482604,0.000989582,0x19
"TX","data",0.136537918,0.000989582,0xC8
"TX","data",0.137593112,0.000989582,0x01
"TX","data",0.138648306,0.000989582,0x52
"TX","data",0.139703416,0.000989582,0x00
"TX","data",0.14075859,0.000989582,0x00
"TX","data",0.141813796,0.000989582,0x17
"TX","data",0.142868934,0.000989582,0x01
"TX","data",0.14392425,0.000989582,0x04
"TX","data",0.144979424,0.000989582,0x00
"TX","data",0.146034714,0.000989582,0x01
"TX","data",0.14708998,0.000989582,0x38
"TX","data",0.14814521,0.000989582,0xFD
"TX","data",0.14920037,0.000989582,0xF9
"TX","data",0.150255744,0.000989582,0x8A
"RX","data",0.416777318,0.000989582,0x03
"RX","data",0.417819002,0.000989582,0x00
"RX","data",0.418860682,0.000989582,0x00
"RX","data",0.41990235,0.000989582,0x00
"RX","data",0.420944036,0.000989582,0x14
"RX","data",0.421985706,0.000989582,0x11
"RX","data",0.423027388,0.000989582,0x20
"RX","data",0.424069054,0.000989582,0x11
"RX","data",0.425110732,0.000989582,0x00
"RX","data",0.4261524,0.000989582,0x11
"RX","data",0.427194092,0.000989582,0x21
"RX","data",0.42823577,0.000989582,0x11
"RX","data",0.429277448,0.000989582,0x08
"RX","data",0.430319118,0.000989582,0x11
"RX","data",0.4313608,0.000989582,0x02
"RX","data",0.432402476,0.000989582,0x10
"RX","data",0.433444154,0.000989582,0xB6
"RX","data",0.434485824,0.000989582,0x11
"RX","data",0.43552751,0.000989582,0x09
"RX","data",0.43656918,0.000989582,0x11
"RX","data",0.437610858,0.000989582,0x41
"RX","data",0.438652536,0.000989582,0x10
"RX","data",0.439694214,0.000989582,0x04
"RX","data",0.440735888,0.000989582,0x11
"RX","data",0.441777564,0.000989582,0x01
"RX","data",0.442819242,0.000989582,0xFD
"RX","data",0.443860918,0.000989582,0xF0
"TX","data",0.464152538,0.000989582,0x03
"TX","data",0.465207558,0.000989582,0x00
"TX","data",0.466262714,0.000989582,0x00
"TX","data",0.467317986,0.000989582,0x00
"TX","data",0.468373052,0.000989582,0x29
"TX","data",0.469428092,0.000989582,0x01
"TX","data",0.470483226,0.000989582,0x11
"TX","data",0.471538328,0.000989582,0x20
"TX","data",0.472593648,0.000989582,0xFF
"TX","data",0.473648804,0.000989582,0xFF
"TX","data",0.474703982,0.000989582,0x11
"TX","data",0.475759036,0.000989582,0x00
"TX","data",0.476814258,0.000989582,0x00
"TX","data",0.477869402,0.000989582,0x00
"TX","data",0.478924432,0.000989582,0x11
"TX","data",0.479979488,0.000989582,0x21
"TX","data",0.481034932,0.000989582,0xFF
"TX","data",0.48209011,0.000989582,0xFF
"TX","data",0.483145198,0.000989582,0x11
"TX","data",0.484200278,0.000989582,0x08
"TX","data",0.485255416,0.000989582,0x00
"TX","data",0.486310426,0.000989582,0x00
"TX","data",0.487365666,0.000989582,0x11
"TX","data",0.488420944,0.000989582,0x02
"TX","data",0.489475816,0.000989582,0xFF
